sitename,date,step,ppfd,vpd,tc,co2,patm,gpp_obs,fapar,LAI,gpp_pmod,gammastar_pmod,kmm_pmod,ci_pmod,vcmax_pmod,jmax_pmod,vcmax25_pmod,rd_pmod,kv_Lloyd,Icsun,Icshade,sEa,kb,Vmax25_canopy,Vmax25_sun,Vmax25_shade,Vmax_sun,Vmax_shade,Av_sun,Av_shade,Jmax25_sun,Jmax25_shade,Jmax_sun,Jmax_shade,J_sun,J_shade,Aj_sun,Aj_shade,Acanopy_sun,Acanopy_shade,gpp_canopy
BE-Vie,2014-08-14,2014-08-14T23:00:00Z,2,0,10.8,391.15,95000,0,0.740078154049572,2.64871668815613,0.0876336896294859,1.893486079828612,20.196100339523646,37.15924999999999,30.19501558080251,106.71869096220354,227.11974377599566,1.8882178590003034,0.11774641411126126,2.1998471897066483,0,-0.45212657393800726,30,567.5092450562795,7.5594564887597455,559.9497885675197,2.0424412487643315,151.28925566377663,1.2558244431140402,93.02237964398964,41.497508641565986,947.4176532507323,17.068650123457775,389.68942891974876,0.802904507864255,0,0.1728794460840392,0,0,0,0
BE-Vie,2014-08-14,2014-08-14T23:30:00Z,1,0,10.5,391.967,95000,0,0.740078154049572,2.64871668815613,0.043584322518848695,1.8616672588338885,19.68267881760465,37.236864999999995,29.32691750617254,104.66730056204354,234.12493175957195,1.9438459894071702,0.11676618243995267,1.1017103798812429,0,-0.4479895732520882,30,585.2944565812451,7.792713244335512,577.5017433369096,2.0451556546305287,151.56222472358922,1.2710535053803877,94.19512719337276,41.88004972071024,976.2028590725317,16.889478894991196,393.685243821052,0.4134033127622905,0,0.08925874451314104,0,0,0,0
BE-Vie,2014-08-15,2014-08-15T00:00:00Z,2,0,10.4,396.59,95000,0,0.739449518525098,2.64724087715149,0.0870714811389281,1.8511655010424521,19.51449493436939,37.67605,29.044586400502432,104.00916114132156,236.26842127489624,1.9590103665847656,0.11644914405938615,2.2176030748287445,0,-0.43221069126084694,30,590.4156834719017,7.864082970797633,582.5516005011041,2.043961499141901,151.4115564534767,1.2803634711140761,94.84612409233033,41.99709607210812,984.4846248218106,16.825510964868318,394.4191003407194,0.8083723211889386,0,0.17496966010637752,0,0,0,0
BE-Vie,2014-08-15,2014-08-15T00:30:00Z,2,0,10.5,394.228,95000,0,0.739449518525098,2.64724087715149,0.0871658487929966,1.8616672588338885,19.68267881760465,37.45166,29.332530131523058,104.72111289434523,233.40309287690295,1.932655358402967,0.11677249377388088,2.2439846121058085,0,-0.4053051424268258,30,583.1630013150858,7.7686802823335315,575.3943210327523,2.0388483330860594,151.00914308091814,1.2700347790235207,94.06627288112743,41.840635663026994,972.7466864937137,16.873583906808364,392.29143091450885,0.817572528957882,0,0.1766691211003224,0,0,0,0
BE-Vie,2014-08-15,2014-08-15T01:00:00Z,2,0,10.7,393.617,95000,0,0.739449518525098,2.64724087715149,0.08747694020236547,1.8828273289016904,20.023468460038153,37.393615000000004,29.913513124455978,106.13088131758748,228.13401896879353,1.8864899747195998,0.11742765130531348,2.285774665549367,0,-0.3680920214512942,30,569.8150522745096,7.593239806416365,562.2218124680933,2.0318047584509555,150.43973099760612,1.2566118482262443,93.04257588198973,41.55291328252284,951.143772447673,16.97948888599683,388.6595147602569,0.8322162356429121,0,0.179501812629669,0,0,0,0
BE-Vie,2014-08-15,2014-08-15T01:30:00Z,2,0,10.6,398.984,95000,0,0.739449518525098,2.64724087715149,0.08748162908391606,1.872221128467986,19.852332325162468,37.903479999999995,29.62584455599891,105.46429742641413,230.21758908748873,1.9011635598339585,0.11710279772253593,2.348691037700953,0,-0.32159497994431335,30,575.1108092437862,7.662620899352826,567.4481883444333,2.0306033035035713,150.37441900807613,1.2668022550182259,93.81185028499162,41.66669827493864,959.7150288848707,16.914384297788317,389.5914360146316,0.853573715008567,0,0.18461506495853483,0,0,0,0
BE-Vie,2014-08-15,2014-08-15T02:00:00Z,2,0,10.5,399.044,95000,0,0.739449518525098,2.64724087715149,0.08731617063380358,1.8616672588338885,19.68267881760465,37.90918,29.340708101169383,104.8013436745636,232.32180330146085,1.9159641016416196,0.11678169041920122,2.442583749583706,0,-0.26694082886402987,30,580.4587572103877,7.7326893209605485,572.7260678894272,2.0294026989584273,150.3088744026085,1.2702302226317244,94.08032969205216,41.7816104863753,968.3707513386606,16.849780103279475,390.5266941259904,0.8853857229866835,0,0.19165280730680298,0,0,0,0
BE-Vie,2014-08-15,2014-08-15T02:30:00Z,2,0,10.9,393.675,94900,0,0.739449518525098,2.64724087715149,0.08780224462825928,1.9021931831526568,20.35737431624351,37.3597575,30.51069967176223,107.6122745261671,222.3012455954064,1.8308619518578968,0.11810491230843248,2.5828432922581444,0,-0.2052757197015937,30,555.0621105578434,7.399038079106724,547.6630724787367,2.0185311032023914,149.40792763255763,1.2400511627158306,91.78628661494497,41.23442244973503,927.2674388651282,17.07218366898864,383.91419319321375,0.9337075400194439,0,0.2010669483427803,0,0,0,0
BE-Vie,2014-08-15,2014-08-15T03:00:00Z,2,0,11,392.421,94900,0,0.739449518525098,2.64724087715149,0.08792007700375683,1.9129463660348636,20.5329546929078,37.2407529,30.81194907825854,108.34601578734414,219.6133217289622,1.8062945762201619,0.1184480358784997,2.786671290884268,0,-0.13770779669171432,30,548.2584418628725,7.309542129315421,540.948899733557,2.0134858434165372,149.00973718408238,1.2312181665112503,91.11735054307776,41.08764909207729,916.2561955630335,17.123417637276138,381.8528887892224,1.0025098945046975,0,0.21560365508517662,0,0,0,0
BE-Vie,2014-08-15,2014-08-15T03:30:00Z,2,0,11,393.992,94900,0,0.739449518525098,2.64724087715149,0.087971739746254607,1.9129463660348636,20.5329546929078,37.3898408,30.81467565436309,108.37337944825848,219.27238900384393,1.8010672409168684,0.11845114600086708,2.9867262805211983,0,-0.06527624692991435,30,547.4064785141322,7.298194344161898,540.1082841699704,2.0103599834985655,148.77818129356373,1.2313171058461645,91.12453545988402,41.06903872442551,914.8775860387514,17.115661703200413,381.27834857666096,1.0691575627739325,0,0.23007227299674793,0,0,0,0
BE-Vie,2014-08-15,2014-08-15T04:00:00Z,2,0,10.9,395.604,94900,0,0.739449518525098,2.64724087715149,0.0878648096350135,1.9021931831526568,20.35737431624351,37.542819599999994,30.518800100068415,107.69383008494434,221.26747550263707,1.8150121194318125,0.11811412569239157,0.04512620853868688,0,0.011058083120060631,30,552.4784036922251,7.36462939232439,545.1137742999007,2.0091440715709936,148.71245376010273,1.2367342564701924,91.54036713009296,41.177992203412,923.0865898518371,17.048819996782797,382.1832068471767,0.017414174545046037,0,0.0037526845817800873,0,0,0,0
BE-Vie,2014-08-15,2014-08-15T04:30:00Z,2,0,10.8,393.134,94900,0,0.739449518525098,2.64724087715149,0.08762387993825724,1.8914929365866873,20.18331579381115,37.3084166,30.225524552448313,107.01797466883713,223.28228075349259,1.8290773246818703,0.11778101325460232,0.3348727135590628,1.3225765696066467,0.09040641396712597,5.538122109248096,557.6001703591775,39.99599319760765,517.6041771615699,10.806261854083903,139.84816547848908,6.657036329177379,86.15137507585732,94.69342884407655,877.9708505449745,38.949061253068365,361.12474596935925,0.12887897388562522,0.510146242741407,0.027770388117722252,0.10992451856653679,0.027770388117722252,0.10992451856653679,-4.704313354684476
BE-Vie,2014-08-15,2014-08-15T05:00:00Z,3,0,10.7,392.325,94900,0,0.739449518525098,2.64724087715149,0.13115179511173763,1.8808454053975834,20.010765779150606,37.23164249999999,29.934828419501418,106.34579656009494,225.31700778174542,1.8432639396541104,0.11745175771782383,1.2243388511953175,1.3511737684791931,0.17193497497557905,2.9224536335632942,562.7722947244129,75.91611099402002,486.85618373039284,20.31368947815934,130.27333997127334,12.544984331952472,80.45200309711667,153.60242203019283,827.5441413178443,62.76552981956182,338.15382461012894,0.468882610065746,0.5210979694271582,0.10108579048667418,0.11234283172318757,0.10108579048667418,0.11234283172318757,-4.666135026221797
BE-Vie,2014-08-15,2014-08-15T05:30:00Z,10,0,10.6,391.129,94900,0.431333,0.739449518525098,2.64724087715149,0.4360875217387849,1.870250369385388,19.839711042033457,37.1181421,29.646691252908884,105.67727917545767,227.37186190828817,1.857573058569011,0.11712630890133263,5.626945477321976,3.168708969547743,0.25484021656244354,1.983412413783086,567.9952987880088,111.612167868419,456.3831309195898,29.577352156877346,120.94205174457899,18.30369736556144,74.84397866859486,212.14395530420714,777.5683347081273,86.11875994567204,315.64991169351123,2.1113408966934477,1.218712887925987,0.4553523450762537,0.2628394933100781,0.4553523450762537,0.2628394933100781,-4.199251494552873
BE-Vie,2014-08-15,2014-08-15T06:00:00Z,35,0,10.5,389.636,94900,1.86115,0.739449518525098,2.64724087715149,1.519421234178439,1.8597076090877476,19.670138467485984,36.976456400000004,29.36109274718353,105.01240598813932,229.44705077562006,1.8720057869904325,0.11680461739889396,22.638309560232795,8.357602485982564,0.3383174920747345,1.506475909066589,573.2697104072109,145.53261900404385,427.7370914031671,38.19425267645535,112.25729777934312,23.677645225336672,69.591320277691,267.7734951666319,730.588829901194,107.98828619867645,294.6334759824939,7.985669793154026,3.1879690302167365,1.7227224095632883,0.6877301255376598,1.7227224095632883,0.6877301255376598,-2.54519770648427
BE-Vie,2014-08-15,2014-08-15T06:30:00Z,57,0,10.4,385.806,94900,2.90448,0.739449518525098,2.64724087715149,2.457004588880571,1.8492169057781969,19.50203505482144,36.6129894,29.078012738823602,104.35116052772223,231.54278437420828,1.8865632419368301,0.11648663456460284,39.311024269270035,10.812184701155289,0.4215228128540527,1.2220443804435301,578.5960633637233,176.47972110214096,402.1163422615823,45.86901697903754,104.51445194697347,28.416276857843382,64.74766188096503,318.52674260751115,688.570801308995,127.6129947447922,275.8656347958084,13.322855287450807,4.104315382886988,2.8723415925786777,0.8848700619326835,2.8723415925786777,0.8848700619326835,-1.236975676875252
BE-Vie,2014-08-15,2014-08-15T07:00:00Z,71,0,10.3,383.996,94900,3.62292,0.739449518525098,2.64724087715149,3.042294768397772,1.8387780414643855,19.335387916678933,36.44122039999999,28.79743120546888,103.69352638004703,233.65927506919982,1.9012465519939614,0.11617231249901888,50.3204879765638,11.125907394044546,0.503526073633723,1.0362329792794283,583.9748974318817,203.93057494811086,380.0443224837708,52.491737175467485,97.823421995072,32.564588717926256,60.687256236177134,363.5461429149018,652.3726888733842,144.69264680591286,259.6466305491122,16.788144346696836,4.216519377015203,3.6199433780747294,0.9091869287121754,3.6199433780747294,0.9091869287121754,-0.5039272831948356
BE-Vie,2014-08-15,2014-08-15T07:30:00Z,116,0,10.5,383.129,95000,5.44289,0.739449518525098,2.64724087715149,4.914490115166434,1.8616672588338885,19.68267881760465,36.397255,29.368199390033563,105.09046174781132,228.37230402264137,1.8557267737128444,0.11681261142660662,82.85044358947853,15.501689006173137,0.5832536002848983,0.9078652143921183,570.5822369510842,220.59057081902998,349.9916661320542,57.89280820728883,91.85342930253894,35.652006365201586,56.5659042559178,390.86853614320916,603.0863324565689,157.630326036654,243.21398737131503,25.837571981705576,5.820657008407539,5.560210760362468,1.252597564254194,5.560210760362468,1.252597564254194,1.900252552419567
BE-Vie,2014-08-15,2014-08-15T08:00:00Z,232,0,10.7,382.219,95000,9.53993,0.739449518525098,2.64724087715149,9.242250955961651,1.8828273289016904,20.023468460038153,36.310805,29.949421636403525,106.50417072556394,223.21241959409787,1.8113568967939806,0.11746826468781904,165.31401295392342,27.128456362109176,0.6594188087299913,0.8161165230306913,557.5111720794956,232.8136418821497,324.69753019734594,62.29644755967429,86.88280677699241,38.071684852643536,53.09732686696512,410.9143726867255,561.6039495236473,167.909190306163,229.48446368691629,44.12465454742128,9.946959213838442,9.476402322427663,2.136252133006686,9.476402322427663,2.136252133006686,6.817556435131051
BE-Vie,2014-08-15,2014-08-15T08:30:00Z,247,0,10.9,381.12,95000,9.71061,0.739449518525098,2.64724087715149,9.779691836356967,1.9041976016807418,20.370241196175257,36.206399999999995,30.54127291726285,107.93482842485182,218.176459279854,1.7681069242551124,0.11813968991791052,174.72987089211549,25.8732356095459,0.7304441726006581,0.749399855945431,544.7536800462667,241.19099105264405,303.56268899362266,65.79929878003124,82.81491768986248,39.89386461797765,50.21036965322456,424.65322532633627,526.9428099495411,175.81810118080648,218.16879927147735,46.502568438647465,9.485171713049478,9.965942012931862,2.0327623709573763,9.965942012931862,2.0327623709573763,7.318099458826511
BE-Vie,2014-08-15,2014-08-15T09:00:00Z,459,0,11.1,377.225,95000,14.4809,0.739449518525098,2.64724087715149,15.23479861888198,1.9257798435912747,20.723103353392077,35.836375000000004,31.143930839876347,109.38261148243865,213.26134462719898,1.7259476872449153,0.11882731835422244,321.8065581945916,44.010247963954384,0.7943894019935825,0.7008338302486515,532.3019507528809,246.2614798682445,286.0404708846364,68.49362631511097,79.5575058440029,41.06578950841355,47.69920888366546,432.96882698392096,498.2063722508037,181.62840814266218,208.9952548057334,68.8696765495025,15.518551033012455,14.711093802376862,3.314882127543079,14.711093802376862,3.314882127543079,13.456976660420125
BE-Vie,2014-08-15,2014-08-15T09:30:00Z,670,0,11.4,375.756,95000,17.8935,0.739449518525098,2.64724087715149,18.493436622556324,1.9585545418503303,21.264051468585468,35.696819999999995,32.06738556062984,111.57319238148867,206.27092201875485,1.6671252629378626,0.11988874670184041,465.7021188336868,60.00804280876474,0.8489245962158194,0.666160187315277,514.5860660506156,245.83944766323847,268.7466183873771,70.38390353646308,76.94223300663688,41.68880777752189,45.57334561765589,432.27669416771107,469.8444541552985,184.93577288362332,201.00793874995026,83.89814495341938,20.414691965824762,17.863526487766634,4.3466800234209995,17.863526487766634,4.3466800234209995,17.7969243678066
BE-Vie,2014-08-15,2014-08-15T10:00:00Z,652,0,11.6,375.553,95100,17.5137,0.739449518525098,2.64724087715149,18.440855232965713,1.9827594332598246,21.64607130840127,35.7150903,32.697849817851534,113.06442963771865,201.64148217253472,1.6275139867236175,0.12061884985822549,449.9836393521788,55.64958785507815,0.8914219362911955,0.6427016541362522,502.85703496782,245.5967542597423,257.26028070807774,71.68171971622685,75.08592445131127,42.153809629450585,44.15571749257818,431.8786769859774,451.0068603612475,187.1969834542936,195.4880578175861,83.08056427491344,19.03759832878106,17.656615797883546,4.045946995417988,17.656615797883546,4.045946995417988,17.394141239510986
BE-Vie,2014-08-15,2014-08-15T10:30:00Z,651,0,11.7,375.14,95100,17.3427,0.739449518525098,2.64724087715149,18.501794037274113,1.9939128753768174,21.83286068625702,35.675813999999995,33.01856078416037,113.83050226532781,199.21150362815163,1.60573463724089,0.12099195058991166,447.2030979402797,53.922617683548424,0.9192582842365552,0.6288105487967406,496.70630837119336,245.81291319360687,250.89339517758648,72.43827295525185,73.93543327900544,42.4259254908602,43.30278809058948,432.23317763751527,440.56516809124184,188.57806768728662,192.21321357854063,83.15147103999081,18.47755301743304,17.652815295920515,3.9227307281244728,17.652815295920515,3.9227307281244728,17.324779654482885
BE-Vie,2014-08-15,2014-08-15T11:00:00Z,1205,0,12.4,376.866,95100,22.8894,0.739449518525098,2.64724087715149,20.21124503320299,2.073535488116532,23.186953550651655,35.839956599999994,35.331175331099,119.15131748321079,184.78686669746966,1.487458525668949,0.12371672760025443,826.2338399500408,98.66619151101213,0.9303552555513552,0.6235718068832912,460.1259728106341,228.927797906149,231.19817490448509,72.14781095967098,72.86333232484083,41.27224957137479,41.68156450365248,404.5415885660844,408.26500684335554,184.72794332111042,186.4281873007777,105.24946401997138,30.728740686163636,22.219066653073114,6.487101324728012,22.219066653073114,6.487101324728012,24.768506965582795
BE-Vie,2014-08-15,2014-08-15T11:30:00Z,327,0,11.4,379.825,95100,11.5963,0.739449518525098,2.64724087715149,12.32556398675477,1.9606161782101725,21.277337142684775,36.121357499999995,32.07665038264506,111.68144194490898,204.97463375039624,1.6477380570201712,0.11989944368130212,224.46145927146617,26.957598075601737,0.923786957269778,0.6266526987927943,511.3495228411847,253.54248842262677,257.8070344185579,72.5892862889045,73.8102270161046,43.20139764649925,43.92803856770418,444.9096810131079,451.903536446435,190.34039269682032,193.3324902987717,56.459712550404774,9.794648734754201,12.041588983459215,2.088978653512882,12.041588983459215,2.088978653512882,9.768608097590128
BE-Vie,2014-08-15,2014-08-15T12:00:00Z,803,0,11.6,376.508,95100,19.4887,0.739449518525098,2.64724087715149,19.255364141246808,1.9827594332598246,21.64607130840127,35.80591079999999,32.70714854859731,113.1738082862109,200.3731879120884,1.6085769413465625,0.12062965137109873,553.3933090825371,67.88858828712011,0.900102998607786,0.6382509428890466,499.6914962071519,245.07792959646997,254.61356661068191,71.53029163971725,74.31343452704351,42.11133876760427,43.74983163936782,431.0278045382108,446.66624924151836,186.8281744252443,193.6066282604889,91.12365085686977,22.623743158664304,19.373763162809126,4.810025034012799,19.373763162809126,4.810025034012799,19.92549756364599
BE-Vie,2014-08-15,2014-08-15T12:30:00Z,1015,0,12.4,373.22,95100,21.5318,0.739449518525098,2.64724087715149,20.13859272310854,2.073535488116532,23.186953550651655,35.493222,35.36047999477434,119.2981717929175,184.1971523115807,1.4778346300477705,0.12375164587146792,704.0447747902144,89.66400042871476,0.8611321129479433,0.6591256453230941,458.6497200879294,220.67522540004384,237.97449468788554,69.5469689188737,74.99892548218855,39.60857099199069,42.71358350281922,391.0073696560719,419.3781712881323,178.54774208996832,191.50284975748465,97.41512777680319,28.563843578093014,20.532031850570377,6.020355970418066,20.532031850570377,6.020355970418066,22.640203578655935
BE-Vie,2014-08-15,2014-08-15T13:00:00Z,921,14.799999999999999,12.8,371.754,95100,20.5989,0.739449518525098,2.64724087715149,20.26403705780672,2.1202711456470973,23.99862281738627,33.11920165209475,37.33798853060819,120.92129734512439,179.35303600608748,1.4381107559042734,0.12613088132797717,644.1773974971986,86.66342317172416,0.8094125113463702,0.6907203328143741,446.06799576458263,208.50583334666806,237.56216241791458,68.27194325753264,77.78597947313398,37.0524830775233,42.215931619595054,371.0495666885356,418.7019463653799,173.88815616226674,196.2199015209839,92.7337007270155,27.88541140849029,19.2362503126253,5.784420870933576,19.2362503126253,5.784420870933576,21.213645604657856
BE-Vie,2014-08-15,2014-08-15T13:30:00Z,1035,154.8,13.5,371.282,95100,21.6092,0.739449518525098,2.64724087715149,20.2572566553783,2.2042775422190615,25.48896594916054,29.04825249200916,41.15539644555672,122.92380538676662,171.7447830063302,1.3762831980540167,0.13085394097042666,730.4720077784197,105.83968049751797,0.7476078722616101,0.7354168476961456,426.1595685148989,191.42430722539586,234.73526128950306,66.9975010390641,82.15610723684541,32.97709877762148,40.43837488736521,343.0358638496492,414.06582851478504,168.19846627626052,203.02611077458965,94.89669365050082,33.05897006952679,19.035023450393812,6.631192787779371,19.035023450393812,6.631192787779371,22.022863097747813
BE-Vie,2014-08-15,2014-08-15T14:00:00Z,1042,221,13.8,370.801,95100,21.7558,0.739449518525098,2.64724087715149,20.332827928485692,2.241161539789393,26.1560664003594,28.064377039429154,42.69239617671901,124.3665733413536,167.70593310259466,1.3431153490874468,0.13280515501380022,741.2656873113283,118.28630166300479,0.6781395166446759,0.7970092698963703,415.7408730512432,176.94067129234395,238.80020175889928,63.7158849805227,85.99134431595205,30.34554725524234,40.954534387762514,319.2827009194441,420.73233088459483,159.60539940122183,210.3187912106306,92.05760640941848,36.3969138835463,18.260095493545023,7.219513401511741,18.260095493545023,7.219513401511741,21.924059040222883
BE-Vie,2014-08-15,2014-08-15T14:30:00Z,769,257.5,14.1,370.865,95100,19.0151,0.739449518525098,2.64724087715149,19.930284064167747,2.278583732505629,26.840854783283945,27.635967593241972,44.11181979341568,126.35970448179802,163.1398501812578,1.3057665908958935,0.13463293881670657,549.2342444587579,99.159997621456,0.6030480386743327,0.8815924357853729,404.06040996882706,160.13602044318478,243.92438952564228,59.32555118790072,90.36660719263425,27.614326764946966,42.06303978117849,291.72307352682304,429.13599882205335,148.6671871463108,218.69522035675092,79.20230608541287,31.765085288816117,15.59620765754275,6.255056082453838,15.59620765754275,6.255056082453838,18.394585044558234
BE-Vie,2014-08-15,2014-08-15T15:00:00Z,1174,449.3,15.2,372.638,95100,22.7568,0.739449518525098,2.64724087715149,21.122678144120947,2.4205107131513257,29.510839542827373,26.04164885630814,49.6765788950732,133.24559725586133,147.75382755736402,1.1819111241395368,0.1420445489985549,834.5938848231734,176.42108435006332,0.5239976679729663,0.9993096546221791,364.63022535563766,131.68074346271203,232.94948189292563,54.109716488578734,95.72265533993446,23.00766581112608,40.70165226387168,245.0564192788477,411.13715030439806,133.98593157281084,224.79147557054173,84.16272606986882,50.2401713990065,16.093324838885756,9.606763421782414,16.093324838885756,9.606763421782414,22.57128481968592
BE-Vie,2014-08-15,2014-08-15T15:30:00Z,167,221,13.8,373.925,95100,7.32342,0.739449518525098,2.64724087715149,6.95740593108602,2.241161539789393,26.1560664003594,28.290209341059107,42.782090957561,124.64697906113797,167.69115898307282,1.3405925797543277,0.13291991644878134,116.21777727120849,30.13154885671497,0.44234130033109503,1.1680698543955346,415.68092349211247,132.17399574798864,283.5069277441238,47.59551915896532,102.09012245398641,22.771400556144535,48.843569989459226,245.86535302670134,494.05136150036304,122.90499220829942,246.97005083553765,31.404314931768138,11.030044279019554,6.240382115760783,2.191790879832696,6.240382115760783,2.191790879832696,4.883301518861854
BE-Vie,2014-08-15,2014-08-15T16:00:00Z,186,0,12.6,372.793,95200,7.72427,0.739449518525098,2.64724087715149,7.91143461898229,2.0989942887360322,23.603591723681742,35.4898936,36.22219802977314,121.48744430649379,180.32740718964465,1.4407509877173277,0.12478285241932678,122.75221945352804,41.838367487586865,0.3591989996944858,1.4223760999868371,448.78741749941224,120.20384764787286,328.5835698515394,38.61433170157393,105.554316323577,21.81911008898114,59.643690483380574,226.23431014251148,567.9770545565245,104.65648919443134,262.7474340007726,30.934567377024578,15.073795105330316,6.506602064987861,3.1705368678402976,6.506602064987861,3.1705368678402976,5.863124024346464
BE-Vie,2014-08-15,2014-08-15T16:30:00Z,352,0,12.2,374.473,95200,12.4565,0.739449518525098,2.64724087715149,13.280060071760204,2.052663509637162,22.80558802009164,35.649829600000004,34.87644001458154,118.46956233487373,188.03876112849784,1.501464573974103,0.1231761440414753,206.9682165920006,103.5919422587587,0.27553018556771336,1.837849057188771,468.34727755386575,99.1079731559356,369.23930439793014,30.641925205872926,114.16037265365377,17.611401857752636,65.61350781735308,191.63707597573438,634.6524592126054,86.37792651580298,286.06136472193685,38.27676524331021,34.36714218817133,8.086943610843674,7.260935953572052,8.086943610843674,7.260935953572052,11.373141168596634
BE-Vie,2014-08-15,2014-08-15T17:00:00Z,608,0,12.6,374.057,95200,17.4308,0.739449518525098,2.64724087715149,18.648327278660474,2.0989942887360322,23.603591723681742,35.6102264,36.27199918802684,121.66934389094347,180.31181090984535,1.4389058643294652,0.12484271077526092,275.7911255855794,250.02655451415717,0.19219416468254233,2.6176212721620016,448.73545129721725,67.6063406281374,381.12911066907986,21.717887681864806,122.43406669987876,12.290934753661178,69.28984749701029,139.97439863014534,654.1517414972909,64.75246450684187,302.612033614194,36.293023578734854,70.22688537681509,7.638021058309416,14.779546493389558,7.638021058309416,14.779546493389558,18.608437129273018
BE-Vie,2014-08-15,2014-08-15T17:30:00Z,192,0,12.6,373.756,95200,8.4271,0.739449518525098,2.64724087715149,8.146492259638944,2.0989942887360322,23.603591723681742,35.58157119999999,36.29691127375315,121.76036135225355,180.30391876156355,1.4379833262066453,0.1248726645570996,43.82748218656143,116.55891726563368,0.10999953242504049,4.554653451160835,448.70922988703535,39.18076455833861,409.5284653286967,12.58644434917747,131.55708665635757,7.120476993602278,74.4252453587619,93.35645387567533,700.7266831390626,43.186900784922564,324.15770400164695,11.587961960805181,38.7076332286689,2.438405740083062,8.145083265639045,2.438405740083062,8.145083265639045,6.7768007639256105
BE-Vie,2014-08-15,2014-08-15T18:00:00Z,158,0,12.7,374.389,95200,7.2501,0.739449518525098,2.64724087715149,6.829787708899523,2.1107188649435464,23.807476725681983,35.641832799999996,36.672935672622614,122.64167513464501,178.4206984597655,1.4221138781792804,0.1253256625148088,6.25625092254566,123.35243196798055,0.029744562145705672,16.81227423719892,443.92413328119574,10.582725965400632,433.3414073157951,3.432227811744971,140.54284643036883,1.9358748272252515,79.27019226990389,46.45567058325704,739.7799079979039,21.630302931157388,344.45016747095497,2.136323919356442,40.987057892727826,0.44924387656816095,8.61909779224846,0.44924387656816095,8.61909779224846,5.303663678535996
BE-Vie,2014-08-15,2014-08-15T18:30:00Z,69,0,12.5,376.375,95300,3.08272,0.739449518525098,2.64724087715149,3.0648411650806926,2.08951926929713,23.415725774729527,35.868537499999995,35.998534106568044,121.15623707946982,182.18455183184162,1.4512462856423065,0.12451437392188497,103.60729154271807,0,-0.0477495639527438,30,453.46896644778764,6.063312024861259,447.4056544229264,1.9292511303743574,142.3574872927739,1.0992497081818018,81.11252283351581,39.04383172077247,762.8452732535992,17.9449385532092,350.61137574924174,11.044691873370965,0,2.328972718495832,0,0,0,0
BE-Vie,2014-08-15,2014-08-15T19:00:00Z,29,0,12.2,377.464,95300,1.26221,0.739449518525098,2.64724087715149,1.2907353263660897,2.0548196687859406,22.81956903673769,35.9723192,34.996327122290324,118.91323277064663,187.99704686239312,1.4966526224831374,0.12331843460458075,41.200085739471454,0,-0.12161189664476495,30,468.21075197548146,6.256852637952472,461.953899337529,1.934476152132126,142.82561111193664,1.1160144018318223,82.39721062245776,39.36123832624205,786.7043949135475,17.741567671099585,354.59680266727804,7.743974932003745,0,1.6382449592611767,0,0,0,0
BE-Vie,2014-08-15,2014-08-15T19:30:00Z,10,0,11.7,381.529,95300,0.43123,0.739449518525098,2.64724087715149,0.4429066787012914,1.9981061726962215,21.859946155142598,36.3597137,33.36781397367236,115.19888326734782,198.14201184685456,1.576474467428525,0.1213995689000424,13.121584803120513,0,-0.1909019569580999,30,493.9410320649706,6.594652942718293,487.3463791222523,1.9433693035220359,143.61544141827252,1.1469887226133526,84.76273212783582,39.915230826058,828.3480617604938,17.414528754159026,361.39816409536337,3.7763345286001417,0,0.8038529757538484,0,0,0,0
BE-Vie,2014-08-15,2014-08-15T20:00:00Z,3,0,11.5,381.464,95400,0,0.739449518525098,2.64724087715149,0.13245400793249487,1.9778803593089023,21.50101414718246,36.391665599999996,32.74973148308114,113.7931725529654,202.35892553008233,1.6090632096545365,0.12067912855758203,3.704624720641789,0,-0.2545996152568902,30,504.63130396657226,6.7350631945280215,497.8962407720442,1.9469147276908905,143.92760632277233,1.157326031776128,85.55647718897792,40.145503639025954,845.6498348661524,17.287651656925252,364.15783696111856,1.304286953924382,0,0.27811842798927816,0,0,0,0
BE-Vie,2014-08-15,2014-08-15T20:30:00Z,2,0,11.2,380.898,95400,0,0.739449518525098,2.64724087715149,0.08783610240364008,1.9448053282561866,20.95431859373741,36.3376692,31.831463333398617,111.67113571512216,208.8719451891955,1.659858997348649,0.11961667691480042,2.3661937205551693,0,-0.31160908637544116,30,521.1443383011152,6.9519273156762935,514.192410985439,1.952320945599179,144.40148299182212,1.1719947430989026,86.68542912659322,40.50116079770912,872.3755540161198,17.10175204888983,368.36352648787425,0.8601177314436972,0,0.18384235869745977,0,0,0,0
BE-Vie,2014-08-15,2014-08-15T21:00:00Z,2,0,11.1,381.503,95400,0,0.739449518525098,2.64724087715149,0.08770481900746366,1.9338883903011328,20.775235217044933,36.3953862,31.5450953531584,111.02683371492913,211.08631970189086,1.676453442965323,0.11928726160293843,2.2968030265739126,0,-0.36078295524430604,30,526.7543231084273,7.0256578896600255,519.7286652187673,1.9540725019992762,144.55407723445606,1.1778823384900958,87.13478868209471,40.62207893904244,881.4550109587784,17.040773084150562,369.76627533455485,0.8361731021418198,0,0.17892147185426116,0,0,0,0
