date,GPP_NT_VUT_REF,GPP_DT_VUT_REF,GPP_NT_CUT_REF,GPP_DT_CUT_REF,fAPAR_MODIS,LAI_MODIS,TA_F,VPD_F,PA_F,P_F,CO2_F_MDS,P,AI,f0,A0,A0sum,VPD,chi_gst,Gsl,CO2_pa,LAImax,fAPARmax,m0,LAIpre
03/06/2012,7.37361,6.89346,7.16373,6.91905,0.6606669,2.636331,11.123,2.244,96.583,19,407.9216011,884.6,1.094517,0.540873739,5.239948691,1742.87013,3.964684713,0.771911873,307,0.039398292,3.563176164,0.831629451,0.540343703,(1.4814953027368931+0j)
04/06/2012,9.36185,9.52839,9.32039,9.56521,0.6595534,2.620398,11.263,1.733,96.701,3.4,407.9216011,884.6,1.094517,0.540873739,7.219743943,1742.87013,3.964684713,0.771911873,307,0.039446427,3.563176164,0.831629451,0.540343703,(3.0537718698010456+0j)
05/06/2012,7.7548,8.06648,7.53156,8.12338,0.6574469,2.601314,8.716,1.692,97.118,4.2,407.9216011,884.6,1.094517,0.540873739,5.570027574,1742.87013,3.964684713,0.771911873,307,0.03961653,3.563176164,0.831629451,0.540343703,(1.7635737414255703+0j)
06/06/2012,11.2252,10.8946,11.0112,10.9496,0.6545676,2.577691,9.868,3.444,96.865,0.3,407.9216011,884.6,1.094517,0.540873739,8.169724091,1742.87013,3.964684713,0.771911873,307,0.039513326,3.563176164,0.831629451,0.540343703,(3.73102705539873+0j)
07/06/2012,12.8368,12.442,12.9632,12.4849,0.6511927,2.551188,16.031,5.442,96.544,0.5,407.9216011,884.6,1.094517,0.540873739,10.66818783,1742.87013,3.964684713,0.771911873,307,0.039382383,3.563176164,0.831629451,0.540343703,(5.371528234393291+0j)
08/06/2012,12.3793,11.2364,12.6951,11.2582,0.6477461,2.522457,18.681,7.662,96.577,0,407.9216011,884.6,1.094517,0.540873739,10.3320919,1742.87013,3.964684713,0.771911873,307,0.039395844,3.563176164,0.831629451,0.540343703,(5.159801593179993+0j)
09/06/2012,12.3134,12.038,12.3697,12.042,0.6440956,2.494123,15.517,7.265,97.081,0,407.9216011,884.6,1.094517,0.540873739,10.19910867,1742.87013,3.964684713,0.771911873,307,0.039601437,3.563176164,0.831629451,0.540343703,(5.075385551787184+0j)
10/06/2012,10.8204,10.4651,10.6873,10.4543,0.6409041,2.468297,13.001,4.793,96.882,0,407.9216011,884.6,1.094517,0.540873739,8.26654551,1742.87013,3.964684713,0.771911873,307,0.039520261,3.563176164,0.831629451,0.540343703,(3.798026887022656+0j)
11/06/2012,7.99178,8.1465,7.98049,8.12926,0.6383446,2.44603,13.167,2.912,96.316,2.2,407.9216011,884.6,1.094517,0.540873739,6.03089661,1742.87013,3.964684713,0.771911873,307,0.039289377,3.563176164,0.831629451,0.540343703,(2.1422101426204794+0j)
12/06/2012,12.3831,13.5037,12.8212,13.4661,0.6358821,2.421926,14.951,5.503,96.094,0.1,407.9216011,884.6,1.094517,0.540873739,11.54066673,1742.87013,3.964684713,0.771911873,307,0.039198818,3.563176164,0.831629451,0.540343703,(5.911394200569745+0j)
13/06/2012,8.3639,7.51078,8.30596,7.52217,0.6361736,2.417311,13.122,2.085,96.774,9.8,407.9216011,884.6,1.094517,0.540873739,5.817753186,1742.87013,3.964684713,0.771911873,307,0.039476205,3.563176164,0.831629451,0.540343703,(1.9691471696392782+0j)
14/06/2012,8.08375,7.83186,7.93723,7.93618,0.6373869,2.418681,11.169,1.701,97.57,4.1,407.9216011,884.6,1.094517,0.540873739,6.224558292,1742.87013,3.964684713,0.771911873,307,0.039800911,3.563176164,0.831629451,0.540343703,(2.296626765681803+0j)
15/06/2012,11.9697,11.7707,12.4094,11.9294,0.639284,2.425249,15.274,6.511,97.576,0,407.9216011,884.6,1.094517,0.540873739,10.30978887,1742.87013,3.964684713,0.771911873,307,0.039803358,3.563176164,0.831629451,0.540343703,(5.145670070341096+0j)
16/06/2012,11.9991,11.1374,12.2961,11.3214,0.6414072,2.432495,20.152,9.784,97.431,10.7,407.9216011,884.6,1.094517,0.540873739,11.51905711,1742.87013,3.964684713,0.771911873,307,0.03974421,3.563176164,0.831629451,0.540343703,(5.898177571373979+0j)
17/06/2012,11.6355,10.4215,11.6956,10.6016,0.6439748,2.447334,16.102,5.63,97.899,0,407.9216011,884.6,1.094517,0.540873739,10.5156263,1742.87013,3.964684713,0.771911873,307,0.039935117,3.563176164,0.831629451,0.540343703,(5.275701582629185+0j)
18/06/2012,11.1896,10.7801,11.7866,10.8748,0.6461841,2.460593,20.973,10.343,97.431,3.3,407.9216011,884.6,1.094517,0.540873739,10.89872199,1742.87013,3.964684713,0.771911873,307,0.03974421,3.563176164,0.831629451,0.540343703,(5.515484575934661+0j)
19/06/2012,11.2383,10.3943,11.8418,10.487,0.6480831,2.472479,17.847,5.946,97.717,0,407.9216011,884.6,1.094517,0.540873739,9.971757998,1742.87013,3.964684713,0.771911873,307,0.039860875,3.563176164,0.831629451,0.540343703,(4.930173779315577+0j)
20/06/2012,7.72161,6.14235,7.74871,6.27418,0.6501528,2.482733,18.156,1.919,97.165,22.8,407.9216011,884.6,1.094517,0.540873739,7.02911997,1742.87013,3.964684713,0.771911873,307,0.039635702,3.563176164,0.831629451,0.540343703,(2.9129677481302183+0j)
21/06/2012,2.64645,3.36587,2.71891,3.42921,0.6512335,2.488119,15.337,0.763,96.957,10.8,407.9216011,884.6,1.094517,0.540873739,4.461386909,1742.87013,3.964684713,0.771911873,307,0.039550855,3.563176164,0.831629451,0.540343703,(0.7718423853467242+0j)
22/06/2012,3.61481,4.54693,3.8636,4.50299,0.6521414,2.491357,17.532,7.295,97.455,0,407.9216011,884.6,1.094517,0.540873739,10.49851139,1742.87013,3.964684713,0.771911873,307,0.039754,3.563176164,0.831629451,0.540343703,(5.2649226640181634+0j)
23/06/2012,3.2277,3.31515,3.86483,3.23354,0.6527941,2.49141,16.266,8.604,97.988,0,407.9216011,884.6,1.094517,0.540873739,10.45557729,1742.87013,3.964684713,0.771911873,307,0.039971422,3.563176164,0.831629451,0.540343703,(5.23785694248318+0j)
24/06/2012,2.5572,2.57791,3.19023,2.50447,0.6528863,2.487589,17.367,9.529,97.306,3.2,407.9216011,884.6,1.094517,0.540873739,9.703329276,1742.87013,3.964684713,0.771911873,307,0.039693219,3.563176164,0.831629451,0.540343703,(4.757197441245739+0j)
25/06/2012,2.30252,2.23256,2.28047,2.08584,0.6526902,2.480386,13.344,3.818,97.035,5.9,407.9216011,884.6,1.094517,0.540873739,8.485857247,1742.87013,3.964684713,0.771911873,307,0.039582673,3.563176164,0.831629451,0.540343703,(3.948562715347217+0j)
26/06/2012,3.61091,2.05669,3.51013,1.7167,0.6520984,2.470247,12.106,3.471,97.612,0,407.9216011,884.6,1.094517,0.540873739,7.351830205,1742.87013,3.964684713,0.771911873,307,0.039818043,3.563176164,0.831629451,0.540343703,(3.150296361379759+0j)
27/06/2012,4.3852,2.62188,4.77274,2.2516,0.6511503,2.458441,16.212,6.292,97.513,3.9,407.9216011,884.6,1.094517,0.540873739,9.288662495,1742.87013,3.964684713,0.771911873,307,0.039777659,3.563176164,0.831629451,0.540343703,(4.486474514573298+0j)
28/06/2012,4.86209,2.9626,4.96636,2.52615,0.6502656,2.446596,18.797,5.976,97.158,0.1,407.9216011,884.6,1.094517,0.540873739,9.951133544,1742.87013,3.964684713,0.771911873,307,0.039632847,3.563176164,0.831629451,0.540343703,(4.916943185307044+0j)
29/06/2012,5.28606,3.65264,5.61833,3.28281,0.6490193,2.435922,24.065,14.322,96.93,0,407.9216011,884.6,1.094517,0.540873739,10.77031919,1742.87013,3.964684713,0.771911873,307,0.039539841,3.563176164,0.831629451,0.540343703,(5.435426960157199+0j)
30/06/2012,5.8698,4.99357,6.79575,4.84887,0.6580265,2.650057,23.602,7.887,97.097,3,407.9216011,884.6,1.094517,0.540873739,10.14156909,1742.87013,3.964684713,0.771911873,307,0.039607964,3.563176164,0.831629451,0.540343703,(5.038742411809916+0j)
01/07/2012,4.29164,4.76681,4.31443,4.77977,0.6455502,2.424053,18.913,4.121,97.384,15.9,407.9216011,884.6,1.094517,0.540873739,7.197496425,1742.87013,3.964684713,0.771911873,307,0.039725037,3.563176164,0.831629451,0.540343703,(3.0374316843654485+0j)
02/07/2012,5.01065,6.14273,5.03008,6.26325,0.6446848,2.428193,17.506,4.324,97.719,20,407.9216011,884.6,1.094517,0.540873739,8.227469604,1742.87013,3.964684713,0.771911873,307,0.039861691,3.563176164,0.831629451,0.540343703,(3.77102747803393+0j)
03/07/2012,3.6536,5.18307,3.77659,5.4086,0.6442591,2.436239,16.882,1.834,97.519,6.8,407.9216011,884.6,1.094517,0.540873739,6.312278949,1742.87013,3.964684713,0.771911873,307,0.039780107,3.563176164,0.831629451,0.540343703,(2.3657346420733454+0j)
04/07/2012,4.80219,7.20641,5.07889,7.43644,0.6443274,2.448324,18.458,4.323,97.341,0,407.9216011,884.6,1.094517,0.540873739,8.971370573,1742.87013,3.964684713,0.771911873,307,0.039707497,3.563176164,0.831629451,0.540343703,(4.276189519196855+0j)
05/07/2012,4.44003,7.06079,4.67946,7.23883,0.6449816,2.464274,19.541,3.934,96.989,3.1,407.9216011,884.6,1.094517,0.540873739,9.142296424,1742.87013,3.964684713,0.771911873,307,0.039563908,3.563176164,0.831629451,0.540343703,(4.389824782846983+0j)
06/07/2012,3.95246,6.96005,4.30808,7.12932,0.6454069,2.480343,18.919,4.394,96.957,21.6,407.9216011,884.6,1.094517,0.540873739,7.750962825,1742.87013,3.964684713,0.771911873,307,0.039550855,3.563176164,0.831629451,0.540343703,(3.4371540493919768+0j)
07/07/2012,4.14645,6.48363,4.22237,6.74965,0.6468143,2.50127,17.067,1.829,97.148,2.3,407.9216011,884.6,1.094517,0.540873739,7.145475317,1742.87013,3.964684713,0.771911873,307,0.039628768,3.563176164,0.831629451,0.540343703,(2.9991289387583473+0j)
08/07/2012,8.06902,10.3954,8.4782,10.6441,0.6482631,2.522343,18.761,6.463,96.918,0.9,407.9216011,884.6,1.094517,0.540873739,10.74042627,1742.87013,3.964684713,0.771911873,307,0.039534946,3.563176164,0.831629451,0.540343703,(5.416744914402938+0j)
09/07/2012,10.8325,10.945,11.1771,11.1718,0.6494539,2.54164,18.227,8.537,97.067,0,407.9216011,884.6,1.094517,0.540873739,10.0552186,1742.87013,3.964684713,0.771911873,307,0.039595726,3.563176164,0.831629451,0.540343703,(4.983614970260629+0j)
10/07/2012,10.9142,10.644,11.1489,10.906,0.6484366,2.551966,18.585,7.316,97.118,0,407.9216011,884.6,1.094517,0.540873739,10.12742311,1742.87013,3.964684713,0.771911873,307,0.03961653,3.563176164,0.831629451,0.540343703,(5.0297226968069+0j)
11/07/2012,12.1715,11.1922,12.462,11.4344,0.6467592,2.55106,17.53,7.472,97.034,0,407.9216011,884.6,1.094517,0.540873739,9.905505089,1742.87013,3.964684713,0.771911873,307,0.039582265,3.563176164,0.831629451,0.540343703,(4.8876376997266275+0j)
12/07/2012,12.1667,9.87409,12.3223,10.1738,0.6433612,2.538627,13.137,3.536,97.123,9.2,407.9216011,884.6,1.094517,0.540873739,8.06716858,1742.87013,3.964684713,0.771911873,307,0.03961857,3.563176164,0.831629451,0.540343703,(3.6596832209752486+0j)
13/07/2012,10.5606,9.00029,11.0355,9.335,0.6381428,2.513867,13.163,3.1,96.795,1.2,407.9216011,884.6,1.094517,0.540873739,7.543725481,1742.87013,3.964684713,0.771911873,307,0.039484771,3.563176164,0.831629451,0.540343703,(3.2890863962639294+0j)
14/07/2012,13.1408,11.2854,13.5291,11.5898,0.6332484,2.490861,16.294,5.195,96.348,5.4,407.9216011,884.6,1.094517,0.540873739,9.260697567,1742.87013,3.964684713,0.771911873,307,0.03930243,3.563176164,0.831629451,0.540343703,(4.468054184330632+0j)
15/07/2012,12.1368,10.8647,12.3704,11.1455,0.6271303,2.457646,14.334,3.683,97.018,24.8,407.9216011,884.6,1.094517,0.540873739,8.213873574,1742.87013,3.964684713,0.771911873,307,0.039575738,3.563176164,0.831629451,0.540343703,(3.7616204114539955+0j)
16/07/2012,10.2528,11.2407,10.4101,11.4943,0.6217671,2.428456,13.634,3.914,97.797,2.3,407.9216011,884.6,1.094517,0.540873739,7.318024186,1742.87013,3.964684713,0.771911873,307,0.039893509,3.563176164,0.831629451,0.540343703,(3.125670747847524+0j)
17/07/2012,11.0737,11.0467,11.0945,11.2243,0.6182311,2.409918,14.466,2.513,97.53,14.7,407.9216011,884.6,1.094517,0.540873739,7.31183749,1742.87013,3.964684713,0.771911873,307,0.039784594,3.563176164,0.831629451,0.540343703,(3.1211583080688508+0j)
18/07/2012,13.7538,13.0482,13.7216,13.11,0.615679,2.400223,17.37,5.253,97.275,0.1,407.9216011,884.6,1.094517,0.540873739,8.551512215,1742.87013,3.964684713,0.771911873,307,0.039680574,3.563176164,0.831629451,0.540343703,(3.993308806790755+0j)
19/07/2012,15.2737,14.5063,15.5622,14.5766,0.6172799,2.411534,17.894,7.458,96.611,0.4,407.9216011,884.6,1.094517,0.540873739,9.616472161,1742.87013,3.964684713,0.771911873,307,0.039409714,3.563176164,0.831629451,0.540343703,(4.700854633299355+0j)
20/07/2012,13.5751,12.1144,13.2675,12.3577,0.6212476,2.436786,14.867,4.262,97.152,0,407.9216011,884.6,1.094517,0.540873739,7.636067854,1742.87013,3.964684713,0.771911873,307,0.039630399,3.563176164,0.831629451,0.540343703,(3.3552902813895273+0j)
21/07/2012,13.3946,12.1261,13.0338,12.592,0.6266253,2.470209,13.746,4.174,97.617,0,407.9216011,884.6,1.094517,0.540873739,7.662562068,1742.87013,3.964684713,0.771911873,307,0.039820083,3.563176164,0.831629451,0.540343703,(3.3742171454626395+0j)
22/07/2012,12.7962,11.795,12.3262,12.6942,0.6325746,2.508176,12.946,4.333,98.31,0,407.9216011,884.6,1.094517,0.540873739,8.447938784,1742.87013,3.964684713,0.771911873,307,0.040102773,3.563176164,0.831629451,0.540343703,(3.9226540289285237+0j)
23/07/2012,15.1313,14.3166,14.8428,14.5742,0.6379607,2.544152,15.312,7.569,98.457,0,407.9216011,884.6,1.094517,0.540873739,11.15184154,1742.87013,3.964684713,0.771911873,307,0.040162737,3.563176164,0.831629451,0.540343703,(5.672429139505193+0j)
24/07/2012,14.2305,12.6753,14.4501,12.8737,0.6411237,2.568471,18.704,9.476,97.81,0,407.9216011,884.6,1.094517,0.540873739,11.67094151,1742.87013,3.964684713,0.771911873,307,0.039898812,3.563176164,0.831629451,0.540343703,(5.990917506889196+0j)
25/07/2012,13.2953,10.9298,13.2745,10.5578,0.6419957,2.581191,21.671,10.687,97.281,0,407.9216011,884.6,1.094517,0.540873739,10.77992725,1742.87013,3.964684713,0.771911873,307,0.039683021,3.563176164,0.831629451,0.540343703,(5.441428089712319+0j)
26/07/2012,13.9228,12.137,13.8235,11.3921,0.6410925,2.5839,22.453,9.839,97.355,0,407.9216011,884.6,1.094517,0.540873739,11.58406198,1742.87013,3.964684713,0.771911873,307,0.039713207,3.563176164,0.831629451,0.540343703,(5.9379130212803455+0j)
27/07/2012,11.5576,10.5801,11.605,9.60958,0.6389377,2.578668,23.17,10.733,97.224,0,407.9216011,884.6,1.094517,0.540873739,10.53753771,1742.87013,3.964684713,0.771911873,307,0.03965977,3.563176164,0.831629451,0.540343703,(5.289492768747569+0j)
28/07/2012,5.87522,6.85887,6.95861,6.21598,0.6372881,2.575199,23.468,10.485,96.743,1.6,407.9216011,884.6,1.094517,0.540873739,8.540077572,1742.87013,3.964684713,0.771911873,307,0.039463559,3.563176164,0.831629451,0.540343703,(3.9855260358761417+0j)
29/07/2012,3.69909,5.1315,4.21186,4.69795,0.6367874,2.576015,18.47,4.625,96.922,4.1,407.9216011,884.6,1.094517,0.540873739,8.106567767,1742.87013,3.964684713,0.771911873,307,0.039536577,3.563176164,0.831629451,0.540343703,(3.687138136048437+0j)
30/07/2012,4.95009,5.37202,6.12097,5.10994,0.6378731,2.580096,16.062,6.95,97.487,0.3,407.9216011,884.6,1.094517,0.540873739,9.631859729,1742.87013,3.964684713,0.771911873,307,0.039767053,3.563176164,0.831629451,0.540343703,(4.7108499324750825+0j)
31/07/2012,4.73742,4.02076,5.31562,3.93239,0.6469612,2.428271,15.8,5.772,97.614,0,407.9216011,884.6,1.094517,0.540873739,8.884553247,1742.87013,3.964684713,0.771911873,307,0.039818859,3.563176164,0.831629451,0.540343703,(4.218143178721346+0j)
01/08/2012,6.36056,5.46469,7.15973,5.52478,0.6370745,2.317954,18.297,9.051,97.497,0,407.9216011,884.6,1.094517,0.540873739,10.6546099,1742.87013,3.964684713,0.771911873,307,0.039771132,3.563176164,0.831629451,0.540343703,(5.363018129706047+0j)
02/08/2012,6.8074,5.51654,7.34544,5.70736,0.6352527,2.312763,20.859,10.851,97.152,1.4,407.9216011,884.6,1.094517,0.540873739,9.816397442,1742.87013,3.964684713,0.771911873,307,0.039630399,3.563176164,0.831629451,0.540343703,(4.830267040352903+0j)
03/08/2012,5.20937,5.83457,5.76292,5.96386,0.6308892,2.292853,18.37,4.909,97.371,0.7,407.9216011,884.6,1.094517,0.540873739,8.684780655,1742.87013,3.964684713,0.771911873,307,0.039719734,3.563176164,0.831629451,0.540343703,(4.083699957376042+0j)
04/08/2012,6.68491,6.83279,7.32011,6.9981,0.6277688,2.27581,19.059,7.521,97.272,0,407.9216011,884.6,1.094517,0.540873739,8.749899304,1742.87013,3.964684713,0.771911873,307,0.03967935,3.563176164,0.831629451,0.540343703,(4.12766020251256+0j)
05/08/2012,7.03145,7.22059,7.14676,7.2794,0.6238411,2.252499,19.755,6.356,96.931,0,407.9216011,884.6,1.094517,0.540873739,8.749039727,1742.87013,3.964684713,0.771911873,307,0.039540249,3.563176164,0.831629451,0.540343703,(4.127080790640944+0j)
06/08/2012,5.02989,5.55366,5.74234,5.57334,0.6202569,2.226276,18.796,4.873,96.967,1.3,407.9216011,884.6,1.094517,0.540873739,5.991679169,1742.87013,3.964684713,0.771911873,307,0.039554934,3.563176164,0.831629451,0.540343703,(2.1106188873836436+0j)
07/08/2012,6.53157,7.51551,7.12638,7.51417,0.6207934,2.210541,17.346,7.191,97.648,0,407.9216011,884.6,1.094517,0.540873739,7.706621069,1742.87013,3.964684713,0.771911873,307,0.039832729,3.563176164,0.831629451,0.540343703,(3.405625936056561+0j)
08/08/2012,7.06305,7.64481,7.30154,7.64171,0.6210021,2.190989,15.64,6.024,97.974,0,407.9216011,884.6,1.094517,0.540873739,7.722834283,1742.87013,3.964684713,0.771911873,307,0.039965711,3.563176164,0.831629451,0.540343703,(3.4171634559571005+0j)
09/08/2012,7.67464,7.60192,7.44151,7.60212,0.6243656,2.180943,15.087,4.587,98.046,0,407.9216011,884.6,1.094517,0.540873739,7.886250141,1742.87013,3.964684713,0.771911873,307,0.039995081,3.563176164,0.831629451,0.540343703,(3.5328477619773526+0j)
10/08/2012,6.8719,6.66439,6.59014,6.66751,0.6306787,2.182786,14.073,4.306,98.094,0,407.9216011,884.6,1.094517,0.540873739,6.755572103,1742.87013,3.964684713,0.771911873,307,0.040014662,3.563176164,0.831629451,0.540343703,(2.707613790345361+0j)
11/08/2012,6.61929,7.03989,6.27875,7.04587,0.6376978,2.175644,13.315,3.468,97.916,3.1,407.9216011,884.6,1.094517,0.540873739,7.165398287,1742.87013,3.964684713,0.771911873,307,0.039942051,3.563176164,0.831629451,0.540343703,(3.013813829001791+0j)
12/08/2012,7.81604,8.54173,7.40611,8.55428,0.648544,2.199482,12.785,5.313,97.645,0,407.9216011,884.6,1.094517,0.540873739,8.867775589,1742.87013,3.964684713,0.771911873,307,0.039831505,3.563176164,0.831629451,0.540343703,(4.206899462121745+0j)
13/08/2012,7.77624,7.79949,6.93843,7.81021,0.6588164,2.223497,12.891,6.92,97.497,0,407.9216011,884.6,1.094517,0.540873739,8.858322528,1742.87013,3.964684713,0.771911873,307,0.039771132,3.563176164,0.831629451,0.540343703,(4.200560633931567+0j)
14/08/2012,8.08852,7.86017,6.76089,7.94694,0.6670542,2.239582,14.25,8.194,97.406,0,407.9216011,884.6,1.094517,0.540873739,9.214261719,1742.87013,3.964684713,0.771911873,307,0.039734011,3.563176164,0.831629451,0.540343703,(4.437419766288296+0j)
15/08/2012,8.06464,9.10244,6.59391,9.43236,0.6718063,2.234995,15.093,7.736,97.309,0,407.9216011,884.6,1.094517,0.540873739,9.381109843,1742.87013,3.964684713,0.771911873,307,0.039694443,3.563176164,0.831629451,0.540343703,(4.547218466958669+0j)
16/08/2012,6.15611,6.13883,4.38048,6.56574,0.6713231,2.215951,14.474,3.441,97.46,0.5,407.9216011,884.6,1.094517,0.540873739,5.128437041,1742.87013,3.964684713,0.771911873,307,0.039756039,3.563176164,0.831629451,0.540343703,(1.383898604192735+0j)
17/08/2012,9.19254,9.75159,7.12202,9.54378,0.6675493,2.183952,15.374,5.938,97.914,0.1,407.9216011,884.6,1.094517,0.540873739,8.283844906,1742.87013,3.964684713,0.771911873,307,0.039941236,3.563176164,0.831629451,0.540343703,(3.8099623839310244+0j)
18/08/2012,9.36584,9.15787,7.3632,8.75124,0.6612482,2.143765,18.351,9.992,97.972,0,407.9216011,884.6,1.094517,0.540873739,8.45710523,1742.87013,3.964684713,0.771911873,307,0.039964895,3.563176164,0.831629451,0.540343703,(3.9289216851635307+0j)
19/08/2012,7.99378,7.41618,7.82256,7.01608,0.6541138,2.100882,25.219,20.207,97.809,0,407.9216011,884.6,1.094517,0.540873739,8.242823882,1742.87013,3.964684713,0.771911873,307,0.039898404,3.563176164,0.831629451,0.540343703,(3.7816430361292426+0j)
20/08/2012,9.76906,6.05932,8.4563,5.73334,0.64438,2.059291,28.072,25.037,97.555,0,407.9216011,884.6,1.094517,0.540873739,7.117008071,1742.87013,3.964684713,0.771911873,307,0.039794792,3.563176164,0.831629451,0.540343703,(2.978111976438868+0j)
21/08/2012,8.75414,6.63288,7.91245,6.43631,0.6350956,2.024119,23.353,9.143,97.541,10.6,407.9216011,884.6,1.094517,0.540873739,7.225404917,1742.87013,3.964684713,0.771911873,307,0.039789081,3.563176164,0.831629451,0.540343703,(3.0579258583664055+0j)
22/08/2012,7.47622,6.95302,6.9883,6.81758,0.6266938,1.998021,18.958,4.371,97.236,18.3,407.9216011,884.6,1.094517,0.540873739,6.452217866,1742.87013,3.964684713,0.771911873,307,0.039664665,3.563176164,0.831629451,0.540343703,(2.4749520328273262+0j)
23/08/2012,9.59572,9.90042,7.71797,9.9285,0.6173597,1.980194,15.594,6.309,97.335,0,407.9216011,884.6,1.094517,0.540873739,7.211358313,1742.87013,3.964684713,0.771911873,307,0.039705049,3.563176164,0.831629451,0.540343703,(3.0476156867971578+0j)
24/08/2012,6.92983,7.57275,6.56799,7.54331,0.6120843,1.973359,17.934,3.663,96.673,13.5,407.9216011,884.6,1.094517,0.540873739,5.373030221,1742.87013,3.964684713,0.771911873,307,0.039435005,3.563176164,0.831629451,0.540343703,(1.5964104305532614+0j)
25/08/2012,9.12883,8.37306,8.6056,8.18452,0.6079756,1.974099,20.4,8.348,96.693,0,407.9216011,884.6,1.094517,0.540873739,6.341498823,1742.87013,3.964684713,0.771911873,307,0.039443163,3.563176164,0.831629451,0.540343703,(2.388642837823093+0j)
26/08/2012,8.6995,7.36568,8.08226,7.13418,0.6049817,1.979351,17.27,6.315,96.961,2.2,407.9216011,884.6,1.094517,0.540873739,5.438555277,1742.87013,3.964684713,0.771911873,307,0.039552486,3.563176164,0.831629451,0.540343703,(1.6523920958506477+0j)
27/08/2012,8.58974,7.75794,8.11158,7.55459,0.6013551,1.97468,14.201,3.795,97.757,1.5,407.9216011,884.6,1.094517,0.540873739,5.582885801,1742.87013,3.964684713,0.771911873,307,0.039877192,3.563176164,0.831629451,0.540343703,(1.7743677989272781+0j)
28/08/2012,10.0065,8.13678,9.9429,8.04211,0.6005621,1.981341,16.656,7.855,97.582,0,407.9216011,884.6,1.094517,0.540873739,6.089540887,1742.87013,3.964684713,0.771911873,307,0.039805806,3.563176164,0.831629451,0.540343703,(2.189245547772021+0j)
29/08/2012,9.80283,9.31485,9.72198,9.43004,0.599729,1.981199,20.38,9.543,97.651,0,407.9216011,884.6,1.094517,0.540873739,6.438663564,1742.87013,3.964684713,0.771911873,307,0.039833952,3.563176164,0.831629451,0.540343703,(2.4644273868928073+0j)
30/08/2012,6.8578,5.62304,6.37437,5.6891,0.5988075,1.974489,19.6,6.204,97.39,16.6,407.9216011,884.6,1.094517,0.540873739,3.487108384,1742.87013,3.964684713,0.771911873,307,0.039727485,3.563176164,0.831629451,0.540343703,(-3.1086244689504383e-15+0j)
31/08/2012,4.14624,4.30566,3.97785,4.30337,0.6376329,2.317557,14.156,0.916,97.414,9.6,407.9216011,884.6,1.094517,0.540873739,2.370898922,1742.87013,3.964684713,0.771911873,307,0.039737275,3.563176164,0.831629451,0.540343703,(-2.220446049250313e-16+0j)
01/09/2012,4.60669,5.05225,3.97375,5.08394,0.6013605,1.963819,12.923,1.203,98.028,1.7,407.9216011,884.6,1.094517,0.540873739,2.59558969,1742.87013,3.964684713,0.771911873,307,0.039987739,3.563176164,0.831629451,0.540343703,(2.220446049250313e-16+0j)
02/09/2012,7.12226,7.68487,6.57365,7.85609,0.6041146,1.95748,12.332,2.16,98.179,0,407.9216011,884.6,1.094517,0.540873739,3.895093398,1742.87013,3.964684713,0.771911873,307,0.040049335,3.563176164,0.831629451,0.540343703,(0.20584788931364728+0j)
03/09/2012,8.52047,9.62593,7.90485,9.86212,0.6086918,1.957754,14.284,3.918,98.043,0,407.9216011,884.6,1.094517,0.540873739,5.261420935,1742.87013,3.964684713,0.771911873,307,0.039993858,3.563176164,0.831629451,0.540343703,(1.5001492969618506+0j)
04/09/2012,8.832,9.27581,8.5248,9.3834,0.6184657,1.983989,14.156,3.787,97.885,0,407.9216011,884.6,1.094517,0.540873739,5.294815027,1742.87013,3.964684713,0.771911873,307,0.039929406,3.563176164,0.831629451,0.540343703,(1.5290732386446604+0j)
05/09/2012,6.48791,6.21285,5.96058,6.29596,0.6288162,2.016334,14.02,2.081,97.71,1.3,407.9216011,884.6,1.094517,0.540873739,3.460093983,1742.87013,3.964684713,0.771911873,307,0.03985802,3.563176164,0.831629451,0.540343703,(2.4424906541753444e-15+0j)
06/09/2012,7.92016,8.70189,7.40613,8.76503,0.6416635,2.065723,11.7,3.328,98.102,0,407.9216011,884.6,1.094517,0.540873739,4.229464932,1742.87013,3.964684713,0.771911873,307,0.040017925,3.563176164,0.831629451,0.540343703,(0.5459241715600935+0j)
07/09/2012,7.97533,8.05552,7.69773,8.07631,0.6563647,2.132926,13.769,6.032,97.934,0,407.9216011,884.6,1.094517,0.540873739,3.99814906,1742.87013,3.964684713,0.771911873,307,0.039949394,3.563176164,0.831629451,0.540343703,(0.3126089526960365+0j)
08/09/2012,8.98369,8.66724,8.56263,8.64217,0.6718432,2.210054,16.897,5.256,97.794,0,407.9216011,884.6,1.094517,0.540873739,4.697678534,1742.87013,3.964684713,0.771911873,307,0.039892285,3.563176164,0.831629451,0.540343703,(0.9946206615457982+0j)
09/09/2012,9.74123,10.1531,9.6029,10.1214,0.6855913,2.29696,16.563,6.394,97.624,0,407.9216011,884.6,1.094517,0.540873739,5.517007933,1742.87013,3.964684713,0.771911873,307,0.039822938,3.563176164,0.831629451,0.540343703,(1.7189169696991147+0j)
10/09/2012,9.51344,9.12797,9.6314,9.11127,0.6971903,2.379274,21.765,12.538,97.364,0,407.9216011,884.6,1.094517,0.540873739,5.095808889,1742.87013,3.964684713,0.771911873,307,0.039716879,3.563176164,0.831629451,0.540343703,(1.3551081767821895+0j)
