"","date","P","Ta","sw_in","swe","sm","elev","lat"
"2159",2013-11-28,0,1.66666666666667,84.5184009191442,24.5,84.672,1783.08,44.83
"2160",2013-11-29,0,1.66666666666667,84.787195670573,24.5,84.427,1783.08,44.83
"2161",2013-11-30,2.53999999999999,0.555555555555556,36.5055979799624,24.5,85.799,1783.08,44.83
"2162",2013-12-01,12.7,2.22222222222222,32.9727986282914,22.05,87.024,1783.08,44.83
"2163",2013-12-02,7.62000000000002,-3.88888888888889,68.300800567853,24.5,102.508,1783.08,44.83
"2164",2013-12-03,0,-10.5555555555556,69.8879991319444,19.6,106.281,1783.08,44.83
"2165",2013-12-04,0,-15.5555555555556,83.8655967366537,34.3,104.909,1783.08,44.83
"2166",2013-12-05,0,-15,88.5247977896231,36.75,104.174,1783.08,44.83
"2167",2013-12-06,2.53999999999999,-15,45.4272005466037,36.75,102.116,1783.08,44.83
"2168",2013-12-07,0,-16.1111111111111,89.6895966643157,41.65,99.715,1783.08,44.83
"2169",2013-12-08,0,-15.5555555555556,97.8431943413629,41.65,97.216,1783.08,44.83
"2170",2013-12-09,0,-11.1111111111111,87.5519989013672,46.55,92.316,1783.08,44.83
"2171",2013-12-10,2.53999999999999,-8.88888888888889,61.0560021972656,46.55,91.336,1783.08,44.83
"2172",2013-12-11,0,-7.77777777777778,72.5760021972656,49,88.494,1783.08,44.83
"2173",2013-12-12,2.53999999999999,-5.55555555555556,48.3839978027344,46.55,90.405,1783.08,44.83
"2174",2013-12-13,0,-2.22222222222222,48.3839978027344,49,86.632,1783.08,44.83
"2175",2013-12-14,0,-1.66666666666667,55.2960021972656,53.9,88.396,1783.08,44.83
"2176",2013-12-15,0,2.22222222222222,79.4880010986328,56.35,85.505,1783.08,44.83
"2177",2013-12-16,0,1.66666666666667,81.7919989013672,56.35,84.574,1783.08,44.83
"2178",2013-12-17,0,1.66666666666667,71.4239978027344,56.35,88.102,1783.08,44.83
"2179",2013-12-18,0,-0.555555555555556,65.6639978027344,56.35,87.024,1783.08,44.83
"2180",2013-12-19,0,-7.22222222222222,59.9039978027344,53.9,85.211,1783.08,44.83
"2181",2013-12-20,27.94,-4.44444444444444,58.7519989013672,49,83.692,1783.08,44.83
"2182",2013-12-21,7.62,-1.66666666666667,29.9519989013672,75.95,85.75,1783.08,44.83
"2183",2013-12-22,2.54000000000002,-1.11111111111111,24.1919989013672,88.2,83.496,1783.08,44.83
"2184",2013-12-23,2.53999999999999,0,47.2319989013672,93.1,82.32,1783.08,44.83
"2185",2013-12-24,0,-5,73.7280010986328,90.65,84.77,1783.08,44.83
"2186",2013-12-25,0,0,84.0960021972656,90.65,88.298,1783.08,44.83
"2187",2013-12-26,0,0.555555555555556,78.3360021972656,93.1,88.837,1783.08,44.83
"2188",2013-12-27,0,0,78.3360021972656,95.55,89.327,1783.08,44.83
"2189",2013-12-28,0,-2.77777777777778,79.4880010986328,98,88.641,1783.08,44.83
"2190",2013-12-29,0,-1.11111111111111,88.7039978027344,93.1,88.641,1783.08,44.83
"2191",2013-12-30,2.53999999999999,0.555555555555556,48.3839978027344,95.55,86.436,1783.08,44.83
"2192",2013-12-31,2.53999999999999,0,51.84,100.45,86.387,1783.08,44.83
"2193",2014-01-01,0,-2.22222222222222,72.5760021972656,100.45,84.476,1783.08,44.83
"2194",2014-01-02,0,-0.555555555555556,59.9039978027344,100.45,89.18,1783.08,44.83
"2195",2014-01-03,0,-2.22222222222222,89.6895966643157,100.45,88.347,1783.08,44.83
"2196",2014-01-04,0,-6.66666666666667,73.3824013102213,98,85.26,1783.08,44.83
"2197",2014-01-05,0,-2.77777777777778,92.0191999679,93.1,85.652,1783.08,44.83
"2198",2014-01-06,0,-2.77777777777778,73.3824013102213,93.1,87.367,1783.08,44.83
"2199",2014-01-07,5.08000000000001,-2.77777777777778,41.9327983683268,95.55,84.623,1783.08,44.83
"2200",2014-01-08,12.7,-1.66666666666667,29.4399992766204,100.45,85.113,1783.08,44.83
"2201",2014-01-09,7.62,-3.88888888888889,23.5519994212963,112.7,80.801,1783.08,44.83
"2202",2014-01-10,5.07999999999998,-1.11111111111111,17.6639995659722,120.05,84.28,1783.08,44.83
"2203",2014-01-11,2.54000000000002,-1.11111111111111,40.0384001392505,127.4,84.182,1783.08,44.83
"2204",2014-01-12,12.7,-2.77777777777778,38.0928014935529,129.85,85.652,1783.08,44.83
"2205",2014-01-13,0,-0.555555555555556,52.3776024084021,142.1,84.378,1783.08,44.83
"2206",2014-01-14,0,0,91.6607999575014,142.1,82.124,1783.08,44.83
"2207",2014-01-15,0,2.77777777777778,97.6128001021773,142.1,82.418,1783.08,44.83
"2208",2014-01-16,0,2.22222222222222,98.6623988914207,142.1,84.476,1783.08,44.83
"2209",2014-01-17,0,2.77777777777778,101.068796625434,142.1,82.271,1783.08,44.83
"2210",2014-01-18,0,1.66666666666667,98.6623988914207,142.1,83.398,1783.08,44.83
"2211",2014-01-19,0,1.11111111111111,103.36,142.1,85.701,1783.08,44.83
"2212",2014-01-20,0,0.555555555555556,100.928002319336,144.55,84.329,1783.08,44.83
"2213",2014-01-21,0,1.11111111111111,105.791997680664,144.55,81.536,1783.08,44.83
"2214",2014-01-22,0,0.555555555555556,103.219200173611,144.55,84.329,1783.08,44.83
"2215",2014-01-23,0,-1.66666666666667,109.363200462963,144.55,84.476,1783.08,44.83
"2216",2014-01-24,0,0.555555555555556,109.363200462963,142.1,84.574,1783.08,44.83
"2217",2014-01-25,0,2.77777777777778,111.743997395833,144.55,81.242,1783.08,44.83
"2218",2014-01-26,0,2.77777777777778,110.502392688441,144.55,86.191,1783.08,44.83
"2219",2014-01-27,0,0,100.352002314815,144.55,84.378,1783.08,44.83
"2220",2014-01-28,2.53999999999999,-1.11111111111111,57.7024001347294,144.55,87.612,1783.08,44.83
"2221",2014-01-29,22.86,-0.555555555555556,46.4128016687464,147,85.358,1783.08,44.83
"2222",2014-01-30,0,-5,77.2991952614114,154.35,95.844,1783.08,44.83
"2223",2014-01-31,7.61999999999995,-5.55555555555556,40.5503987523962,156.8,97.265,1783.08,44.83
"2224",2014-02-01,0,-6.11111111111111,55.0400024414063,164.15,98.196,1783.08,44.83
"2225",2014-02-02,5.08000000000004,-6.11111111111111,72.9599975585938,164.15,97.657,1783.08,44.83
"2226",2014-02-03,0,-8.88888888888889,80.6400024414063,169.05,97.412,1783.08,44.83
"2227",2014-02-04,0,-13.8888888888889,116.352005208333,169.05,98.098,1783.08,44.83
"2228",2014-02-05,0,-16.1111111111111,117.644810197845,166.6,97.02,1783.08,44.83
"2229",2014-02-06,10.16,-13.8888888888889,79.6415969898365,166.6,95.942,1783.08,44.83
"2230",2014-02-07,10.16,-8.33333333333333,80.9471957157842,176.4,96.775,1783.08,44.83
"2231",2014-02-08,17.78,-3.88888888888889,77.7856029645002,188.65,98.441,1783.08,44.83
"2232",2014-02-09,2.53999999999996,-2.22222222222222,80.422400507722,203.35,96.824,1783.08,44.83
"2233",2014-02-10,0,-2.22222222222222,137.113596578414,205.8,93.247,1783.08,44.83
"2234",2014-02-11,5.07999999999998,-1.11111111111111,49.2543984935619,205.8,96.089,1783.08,44.83
"2235",2014-02-12,27.94,0,38.9760012817383,210.7,95.648,1783.08,44.83
"2236",2014-02-13,0,-0.555555555555556,91.3920025634766,225.4,101.577,1783.08,44.83
"2237",2014-02-14,22.86,-1.11111111111111,42.0608005000361,227.85,107.555,1783.08,44.83
"2238",2014-02-15,10.16,-1.11111111111111,43.4176024988245,249.9,106.526,1783.08,44.83
"2239",2014-02-16,0,-3.33333333333333,95.871997974537,259.7,107.359,1783.08,44.83
"2240",2014-02-17,2.54000000000002,-2.22222222222222,93.132800644712,259.7,108.388,1783.08,44.83
"2241",2014-02-18,7.62,-2.22222222222222,55.2960011574074,264.6,109.319,1783.08,44.83
"2242",2014-02-19,2.54000000000002,-6.66666666666667,78.7967990125867,271.95,109.956,1783.08,44.83
"2243",2014-02-20,12.7,-4.44444444444444,66.9695998833549,274.4,109.76,1783.08,44.83
"2244",2014-02-21,0,-2.77777777777778,113.011200634765,286.65,107.359,1783.08,44.83
"2245",2014-02-22,0,-3.88888888888889,108.415997314453,286.65,108.437,1783.08,44.83
"2246",2014-02-23,0,0,157.695997314453,289.1,107.996,1783.08,44.83
"2247",2014-02-24,2.53999999999996,1.66666666666667,112.24320592674,289.1,106.477,1783.08,44.83
"2248",2014-02-25,2.54000000000002,1.66666666666667,123.609602324761,286.65,105.889,1783.08,44.83
"2249",2014-02-26,0,2.77777777777778,167.731193880208,284.2,110.103,1783.08,44.83
"2250",2014-02-27,0,1.11111111111111,87.4495968677662,281.75,112.161,1783.08,44.83
"2251",2014-02-28,2.54000000000002,0,120.05120516041,279.3,116.914,1783.08,44.83
"2252",2014-03-01,10.16,-1.11111111111111,73.7664000962999,281.75,119.217,1783.08,44.83
"2253",2014-03-02,20.32,-0.555555555555556,39.3983991333008,289.1,118.776,1783.08,44.83
"2254",2014-03-03,12.7,0,67.7119985961914,308.7,118.041,1783.08,44.83
"2255",2014-03-04,0,0.555555555555556,169.28,316.05,124.411,1783.08,44.83
"2256",2014-03-05,15.24,1.66666666666667,87.6032048303675,316.05,125.048,1783.08,44.83
"2257",2014-03-06,2.53999999999996,1.11111111111111,81.6640031828704,316.05,129.948,1783.08,44.83
"2258",2014-03-07,0,0,187.199996383102,311.15,130.389,1783.08,44.83
"2259",2014-03-08,2.54000000000002,1.66666666666667,194.687996238426,311.15,126.812,1783.08,44.83
"2260",2014-03-09,22.86,2.77777777777778,95.1552047037761,311.15,126.028,1783.08,44.83
"2261",2014-03-10,10.1600000000001,-1.11111111111111,98.176001880787,306.25,136.416,1783.08,44.83
"2262",2014-03-11,0,-2.22222222222222,230.003197072121,303.8,131.761,1783.08,44.83
"2263",2014-03-12,0,0.555555555555556,243.711990740741,301.35,128.184,1783.08,44.83
"2264",2014-03-13,0,2.77777777777778,238.08,303.8,127.4,1783.08,44.83
"2265",2014-03-14,2.53999999999991,1.11111111111111,123.90400462963,301.35,129.801,1783.08,44.83
"2266",2014-03-15,0,2.22222222222222,218.380814067926,301.35,127.988,1783.08,44.83
"2267",2014-03-16,0,5,217.062390020978,296.45,129.752,1783.08,44.83
"2268",2014-03-17,2.54000000000008,-4.44444444444444,131.174391612413,291.55,132.888,1783.08,44.83
"2269",2014-03-18,0,-4.44444444444444,229.862410230397,291.55,128.625,1783.08,44.83
"2270",2014-03-19,0,0,226.713598160807,296.45,127.253,1783.08,44.83
"2271",2014-03-20,0,-3.88888888888889,180.94078734809,294,126.42,1783.08,44.83
"2272",2014-03-21,0,-4.44444444444444,219.033595041233,294,125.244,1783.08,44.83
"2273",2014-03-22,0,-2.77777777777778,246.399993896484,294,125.342,1783.08,44.83
"2274",2014-03-23,2.53999999999991,0,225.792008101852,294,125.342,1783.08,44.83
"2275",2014-03-24,0,2.77777777777778,237.081605430772,291.55,126.91,1783.08,44.83
"2276",2014-03-25,0,2.22222222222222,183.69279983091,281.75,130.977,1783.08,44.83
"2277",2014-03-26,5.0800000000001,-1.11111111111111,115.417596395309,274.4,128.723,1783.08,44.83
"2278",2014-03-27,10.1599999999999,-2.77777777777778,77.0047982349537,276.85,127.204,1783.08,44.83
"2279",2014-03-28,20.32,-1.11111111111111,78.643204513889,284.2,125.881,1783.08,44.83
"2280",2014-03-29,7.62,0,113.932797581651,298.9,128.429,1783.08,44.83
"2281",2014-03-30,0,-2.22222222222222,156.863994502315,296.45,131.81,1783.08,44.83
"2282",2014-03-31,2.53999999999996,-1.66666666666667,189.695993652344,294,127.939,1783.08,44.83
"2283",2014-04-01,10.1600000000001,-0.555555555555556,70.4255992323133,296.45,126.812,1783.08,44.83
"2284",2014-04-02,0,-1.11111111111111,199.53920049009,303.8,125.489,1783.08,44.83
"2285",2014-04-03,2.53999999999996,-0.555555555555556,251.750389243345,303.8,124.46,1783.08,44.83
"2286",2014-04-04,2.53999999999996,-0.555555555555556,116.5823996148,306.25,124.264,1783.08,44.83
"2287",2014-04-05,2.53999999999996,0,153.216002604167,306.25,123.529,1783.08,44.83
"2288",2014-04-06,2.54000000000008,2.22222222222222,199.180800138346,308.7,124.509,1783.08,44.83
"2289",2014-04-07,0,5,264.140784544994,303.8,130.291,1783.08,44.83
"2290",2014-04-08,0,7.77777777777778,255.564784834346,286.65,134.995,1783.08,44.83
"2291",2014-04-09,0,3.33333333333333,196.991993408203,269.5,137.984,1783.08,44.83
"2292",2014-04-10,0,3.88888888888889,259.2,259.7,136.024,1783.08,44.83
"2293",2014-04-11,0,5.55555555555556,268.083202271412,249.9,136.367,1783.08,44.83
"2294",2014-04-12,0,1.66666666666667,222.707192980505,230.3,137.69,1783.08,44.83
"2295",2014-04-13,0,1.66666666666667,229.721602898944,220.5,136.416,1783.08,44.83
"2296",2014-04-14,0,3.33333333333333,273.792004484954,210.7,135.779,1783.08,44.83
"2297",2014-04-15,0,1.11111111111111,187.238409805411,196,137.151,1783.08,44.83
"2298",2014-04-16,0,1.11111111111111,211.724786326317,186.2,135.877,1783.08,44.83
"2299",2014-04-17,2.53999999999996,2.77777777777778,156.569598300962,181.3,130.732,1783.08,44.83
"2300",2014-04-18,0,1.11111111111111,227.583996582031,173.95,132.3,1783.08,44.83
"2301",2014-04-19,0,4.44444444444444,292.095986328125,166.6,129.017,1783.08,44.83
"2302",2014-04-20,0,3.33333333333333,286.963202316623,151.9,126.616,1783.08,44.83
"2303",2014-04-21,0,5.55555555555556,227.404814176433,134.75,124.705,1783.08,44.83
"2304",2014-04-22,2.53999999999996,0,172.671997251157,124.95,124.656,1783.08,44.83
"2305",2014-04-23,5.08000000000004,-1.11111111111111,161.766390491175,117.6,122.157,1783.08,44.83
"2306",2014-04-24,20.3199999999999,0.555555555555556,93.350399730089,120.05,122.157,1783.08,44.83
"2307",2014-04-25,5.08000000000004,-1.11111111111111,84.198399585413,132.3,131.418,1783.08,44.83
"2308",2014-04-26,0,-1.66666666666667,235.929596108217,139.65,129.605,1783.08,44.83
"2309",2014-04-27,5.08000000000004,-1.66666666666667,147.45599537037,139.65,128.233,1783.08,44.83
"2310",2014-04-28,0,-0.555555555555556,263.551996459961,144.55,126.861,1783.08,44.83
"2311",2014-04-29,0,3.88888888888889,309.952014160156,142.1,131.124,1783.08,44.83
"2312",2014-04-30,0,7.22222222222222,319.56481702474,129.85,127.792,1783.08,44.83
"2313",2014-05-01,0,10,306.483202361834,107.8,125.489,1783.08,44.83
"2314",2014-05-02,0,10.5555555555556,306.700780928096,78.4,123.97,1783.08,44.83
"2315",2014-05-03,0,6.11111111111111,257.779192447013,44.1,121.324,1783.08,44.83
"2316",2014-05-04,0,3.88888888888889,191.334410149016,17.15,120.001,1783.08,44.83
"2317",2014-05-05,0,1.66666666666667,200.806410293692,0,118.727,1783.08,44.83
"2318",2014-05-06,0,2.22222222222222,246.028785259332,0,117.649,1783.08,44.83
"2319",2014-05-07,0,2.77777777777778,257.4719921875,0,116.571,1783.08,44.83
"2320",2014-05-08,10.16,3.33333333333333,199.679992675781,0,116.179,1783.08,44.83
"2321",2014-05-09,10.16,0.555555555555556,145.919998168945,0,116.032,1783.08,44.83
"2322",2014-05-10,2.54000000000008,-0.555555555555556,128.639996337891,0,120.981,1783.08,44.83
"2323",2014-05-11,0,2.22222222222222,272.524815532769,2.45,122.745,1783.08,44.83
"2324",2014-05-12,0,4.44444444444444,324.710394976128,0,122.794,1783.08,44.83
"2325",2014-05-13,0,7.77777777777778,321.023995225694,0,120.932,1783.08,44.83
"2326",2014-05-14,0,10,324.915210011574,0,118.041,1783.08,44.83
"2327",2014-05-15,0,12.2222222222222,324.915210011574,0,116.375,1783.08,44.83
"2328",2014-05-16,0,10,289.843208017759,0,115.248,1783.08,44.83
"2329",2014-05-17,0,7.22222222222222,303.552004484954,0,111.769,1783.08,44.83
"2330",2014-05-18,5.07999999999993,3.33333333333333,163.609598956525,0,110.495,1783.08,44.83
"2331",2014-05-19,0,3.88888888888889,273.996784436487,0,109.172,1783.08,44.83
"2332",2014-05-20,0,7.22222222222222,303.564783568432,0,108.29,1783.08,44.83
"2333",2014-05-21,0,10,311.48799621582,0,107.016,1783.08,44.83
"2334",2014-05-22,0,10.5555555555556,319.424007568359,0,102.9,1783.08,44.83
"2335",2014-05-23,5.08000000000004,10,234.11200378418,0,101.92,1783.08,44.83
"2336",2014-05-24,0,7.22222222222222,273.561604119647,0,98.931,1783.08,44.83
"2337",2014-05-25,0,9.44444444444444,309.504008969907,0,96.824,1783.08,44.83
"2338",2014-05-26,2.53999999999996,7.77777777777778,267.571200137442,0,96.775,1783.08,44.83
"2339",2014-05-27,0,7.22222222222222,299.430388022642,0,94.668,1783.08,44.83
"2340",2014-05-28,0,2.22222222222222,196.94080099736,0,92.267,1783.08,44.83
"2341",2014-05-29,0,4.44444444444444,325.555210644531,0,89.18,1783.08,44.83
"2342",2014-05-30,0,8.88888888888889,321.53599537037,0,88.494,1783.08,44.83
"2343",2014-05-31,0,7.77777777777778,262.912003761574,0,87.612,1783.08,44.83
"2344",2014-06-01,0,9.44444444444444,309.427208284505,0,85.848,1783.08,44.83
"2345",2014-06-02,0,10.5555555555556,293.248004195602,0,82.467,1783.08,44.83
"2346",2014-06-03,0,10.5555555555556,293.248004195602,0,82.173,1783.08,44.83
"2347",2014-06-04,0,11.1111111111111,329.702406152343,0,75.019,1783.08,44.83
"2348",2014-06-05,0,10,313.420783324291,0,75.607,1783.08,44.83
"2349",2014-06-06,0,10.5555555555556,288.998387900572,0,74.039,1783.08,44.83
"2350",2014-06-07,0,10.5555555555556,288.998387900572,0,69.335,1783.08,44.83
"2351",2014-06-08,0,11.6666666666667,313.420783324291,0,69.727,1783.08,44.83
"2352",2014-06-09,0,11.6666666666667,305.1519921875,0,61.936,1783.08,44.83
"2353",2014-06-10,0,8.88888888888889,307.2,0,58.8,1783.08,44.83
"2354",2014-06-11,0,10,329.7280078125,0,56.987,1783.08,44.83
"2355",2014-06-12,0,11.6666666666667,317.44,0,57.379,1783.08,44.83
"2356",2014-06-13,7.62,2.77777777777778,94.207998046875,0,53.214,1783.08,44.83
"2357",2014-06-14,0,5,276.48,0,53.508,1783.08,44.83
"2358",2014-06-15,2.53999999999996,6.11111111111111,249.85599609375,0,54.684,1783.08,44.83
"2359",2014-06-16,0,1.66666666666667,172.0319921875,0,52.038,1783.08,44.83
"2360",2014-06-17,7.62,1.11111111111111,129.02400390625,0,50.911,1783.08,44.83
"2361",2014-06-18,2.54000000000008,5.55555555555556,188.41599609375,0,48.412,1783.08,44.83
"2362",2014-06-19,0,10.5555555555556,335.8719921875,0,51.548,1783.08,44.83
"2363",2014-06-20,0,10.5555555555556,276.48,0,48.118,1783.08,44.83
"2364",2014-06-21,0,9.44444444444444,337.92,0,50.911,1783.08,44.83
"2365",2014-06-22,0,11.1111111111111,331.776015625,0,44.737,1783.08,44.83
"2366",2014-06-23,0,14.4444444444444,333.823984375,0,47.726,1783.08,44.83
"2367",2014-06-24,0,11.1111111111111,223.2319921875,0,43.708,1783.08,44.83
"2368",2014-06-25,5.07999999999993,9.44444444444444,176.1280078125,0,41.013,1783.08,44.83
"2369",2014-06-26,2.54000000000008,8.33333333333333,106.49599609375,0,37.191,1783.08,44.83
"2370",2014-06-27,5.08000000000004,7.77777777777778,161.792001953125,0,36.848,1783.08,44.83
"2371",2014-06-28,0,8.33333333333333,266.24,0,37.779,1783.08,44.83
"2372",2014-06-29,0,8.33333333333333,303.10400390625,0,38.171,1783.08,44.83
"2373",2014-06-30,0,11.1111111111111,356.3519921875,0,34.545,1783.08,44.83
"2374",2014-07-01,0,16.1111111111111,333.823984375,0,36.701,1783.08,44.83
"2375",2014-07-02,0,17.7777777777778,333.823984375,0,28.714,1783.08,44.83
"2376",2014-07-03,0,16.6666666666667,321.53599609375,0,29.008,1783.08,44.83
"2377",2014-07-04,0,17.2222222222222,311.385595027669,0,31.262,1783.08,44.83
"2378",2014-07-05,0,16.6666666666667,305.279991319444,0,23.863,1783.08,44.83
"2379",2014-07-06,0,17.7777777777778,309.350387321868,0,24.794,1783.08,44.83
"2380",2014-07-07,0,17.7777777777778,315.455991030093,0,21.805,1783.08,44.83
"2381",2014-07-08,0,18.3333333333333,333.772782745588,0,17.836,1783.08,44.83
"2382",2014-07-09,0,17.7777777777778,278.822388189923,0,20.139,1783.08,44.83
"2383",2014-07-10,0,17.7777777777778,305.382412084057,0,17.689,1783.08,44.83
"2384",2014-07-11,0,18.3333333333333,321.561596885851,0,16.072,1783.08,44.83
"2385",2014-07-12,0,19.4444444444444,309.427208284505,0,13.818,1783.08,44.83
"2386",2014-07-13,0,20,309.427208284505,0,15.68,1783.08,44.83
"2387",2014-07-14,0,19.4444444444444,285.363192058196,0,11.074,1783.08,44.83
"2388",2014-07-15,0,17.7777777777778,283.353603586154,0,12.152,1783.08,44.83
"2389",2014-07-16,0,19.4444444444444,291.391995804398,0,9.604,1783.08,44.83
"2390",2014-07-17,0,18.3333333333333,281.54881577691,0,11.172,1783.08,44.83
"2391",2014-07-18,0,16.1111111111111,297.523201005497,0,11.074,1783.08,44.83
"2392",2014-07-19,0,15.5555555555556,289.536008391204,0,9.163,1783.08,44.83
"2393",2014-07-20,0,16.1111111111111,303.513604987702,0,9.506,1783.08,44.83
"2394",2014-07-21,7.62,13.8888888888889,251.96799621582,0,6.223,1783.08,44.83
"2395",2014-07-22,0,13.8888888888889,200.384007568359,0,6.615,1783.08,44.83
"2396",2014-07-23,0,12.7777777777778,297.6,0,6.517,1783.08,44.83
"2397",2014-07-24,0,7.77777777777778,287.795199070457,0,6.076,1783.08,44.83
"2398",2014-07-25,0,11.6666666666667,325.247990451389,0,6.076,1783.08,44.83
"2399",2014-07-26,0,15.5555555555556,311.385597129991,0,5.635,1783.08,44.83
"2400",2014-07-27,0,18.8888888888889,311.385597129991,0,5.929,1783.08,44.83
"2401",2014-07-28,0,20.5555555555556,252.633596261936,0,3.969,1783.08,44.83
"2402",2014-07-29,0,18.8888888888889,237.36319275897,0,2.646,1783.08,44.83
"2403",2014-07-30,0,18.3333333333333,254.873603631366,0,3.185,1783.08,44.83
"2404",2014-07-31,10.16,15,249.331200092231,0,3.822,1783.08,44.83
"2405",2014-08-01,0,17.7777777777778,262.860815243417,0,4.753,1783.08,44.83
"2406",2014-08-02,0,16.6666666666667,249.331200092231,0,3.038,1783.08,44.83
"2407",2014-08-03,7.62,16.1111111111111,207.360003662109,0,3.087,1783.08,44.83
"2408",2014-08-04,5.07999999999993,16.6666666666667,253.439996337891,0,3.92,1783.08,44.83
"2409",2014-08-05,0,17.7777777777778,251.750388723416,0,2.597,1783.08,44.83
"2410",2014-08-06,0,16.1111111111111,253.657595940936,0,2.401,1783.08,44.83
"2411",2014-08-07,0,16.1111111111111,278.476800640191,0,3.283,1783.08,44.83
"2412",2014-08-08,0,14.4444444444444,253.849596650752,0,2.45,1783.08,44.83
"2413",2014-08-09,0,16.1111111111111,284.121602808521,0,2.695,1783.08,44.83
"2414",2014-08-10,0,18.8888888888889,270.950388655599,0,1.666,1783.08,44.83
"2415",2014-08-11,0,19.4444444444444,274.713602953197,0,1.421,1783.08,44.83
"2416",2014-08-12,7.62,13.8888888888889,181.273602048973,0,2.548,1783.08,44.83
"2417",2014-08-13,0,13.3333333333333,211.174410103805,0,1.813,1783.08,44.83
"2418",2014-08-14,7.62,9.44444444444444,148.48,0,1.078,1783.08,44.83
"2419",2014-08-15,0,11.1111111111111,211.583992919922,0,2.156,1783.08,44.83
"2420",2014-08-16,0,13.8888888888889,258.047991898148,0,1.764,1783.08,44.83
"2421",2014-08-17,5.08000000000004,13.8888888888889,263.577595240162,0,1.274,1783.08,44.83
"2422",2014-08-18,2.53999999999996,14.4444444444444,254.425597039569,0,0.98,1783.08,44.83
"2423",2014-08-19,0,15.5555555555556,243.443207339591,0,2.009,1783.08,44.83
"2424",2014-08-20,0,12.2222222222222,221.747193003111,0,1.715,1783.08,44.83
"2425",2014-08-21,0,11.1111111111111,249.011192569083,0,1.47,1783.08,44.83
"2426",2014-08-22,0,9.44444444444444,207.552006655093,0,0.637,1783.08,44.83
"2427",2014-08-23,0,10,198.528006365741,0,0.98,1783.08,44.83
"2428",2014-08-24,0,8.88888888888889,198.912006835937,0,0.294,1783.08,44.83
"2429",2014-08-25,0,10.5555555555556,238.336003417969,0,0.588,1783.08,44.83
"2430",2014-08-26,0,12.7777777777778,252.646388388853,0,0.588,1783.08,44.83
"2431",2014-08-27,0,16.1111111111111,257.894410962818,0,0.098,1783.08,44.83
"2432",2014-08-28,0,16.1111111111111,234.93120721752,0,0.784,1783.08,44.83
"2433",2014-08-29,0,14.4444444444444,249.011192546477,0,0.637,1783.08,44.83
"2434",2014-08-30,5.08000000000004,8.88888888888889,140.287997685185,0,0.049,1783.08,44.83
"2435",2014-08-31,0,7.22222222222222,182.784006076389,0,0.588,1783.08,44.83
"2436",2014-09-01,0,9.44444444444444,238.489604607928,0,0.098,1783.08,44.83
"2437",2014-09-02,0,12.2222222222222,252.288006591797,0,0.294,1783.08,44.83
"2438",2014-09-03,0,6.66666666666667,196.991993408203,0,0.833,1783.08,44.83
"2439",2014-09-04,0,8.88888888888889,241.843198383246,0,0.098,1783.08,44.83
"2440",2014-09-05,0,11.6666666666667,246.988785123698,0,0.882,1783.08,44.83
"2441",2014-09-06,0,13.8888888888889,246.848004195602,0,0,1783.08,44.83
"2442",2014-09-07,0,16.1111111111111,239.923192668548,0,0,1783.08,44.83
"2443",2014-09-08,0,14.4444444444444,224.716799374277,0,0.245,1783.08,44.83
"2444",2014-09-09,0,8.88888888888889,176.064006076389,0,0.245,1783.08,44.83
"2445",2014-09-10,0,7.77777777777778,214.63041060565,0,0.294,1783.08,44.83
"2446",2014-09-11,0,6.66666666666667,208,0,0.049,1783.08,44.83
"2447",2014-09-12,0,8.88888888888889,229.632003173828,0,0.245,1783.08,44.83
"2448",2014-09-13,0,12.7777777777778,237.772785367839,0,0,1783.08,44.83
"2449",2014-09-14,0,14.4444444444444,226.214388922345,0,0.049,1783.08,44.83
"2450",2014-09-15,0,16.1111111111111,217.90720697338,0,0,1783.08,44.83
"2451",2014-09-16,0,16.6666666666667,193.331206539352,0,0,1783.08,44.83
"2452",2014-09-17,0,16.1111111111111,177.190390644893,0,0,1783.08,44.83
"2453",2014-09-18,0,12.7777777777778,149.990408458116,0,0,1783.08,44.83
"2454",2014-09-19,0,11.6666666666667,196.761603984013,0,0.147,1783.08,44.83
"2455",2014-09-20,0,14.4444444444444,206.399993896484,0,0,1783.08,44.83
"2456",2014-09-21,0,15.5555555555556,195.199996948242,0,0,1783.08,44.83
"2457",2014-09-22,7.61999999999989,13.3333333333333,106.342393095342,0,0,1783.08,44.83
"2458",2014-09-23,0,11.6666666666667,133.324789084202,0,0,1783.08,44.83
"2459",2014-09-24,0,13.3333333333333,198.374409651693,0,0,1783.08,44.83
"2460",2014-09-25,0,7.77777777777778,145.228800287543,0,0.098,1783.08,44.83
"2461",2014-09-26,0,7.22222222222222,140.543997395833,0,0,1783.08,44.83
"2462",2014-09-27,0,8.33333333333333,66.5984054425276,0,0.196,1783.08,44.83
"2463",2014-09-28,2.54000000000008,8.33333333333333,113.062407178639,0,0,1783.08,44.83
"2464",2014-09-29,2.54000000000008,7.22222222222222,55.2959985351563,0,0,1783.08,44.83
"2465",2014-09-30,0,4.44444444444444,90.6240014648437,0,0.098,1783.08,44.83
"2466",2014-10-01,0,4.44444444444444,156.889596944625,0,0,1783.08,44.83
"2467",2014-10-02,0,7.22222222222222,161.459199676287,0,0,1783.08,44.83
"2468",2014-10-03,0,9.44444444444444,181.248003472222,0,0.049,1783.08,44.83
"2469",2014-10-04,0,12.2222222222222,182.758409262876,0,0,1783.08,44.83
